cle_obs,code_departement,nom_departement,annee_ref,type_info_geo
1097325,974,"La Réunion",2017,Rattachement
1097326,974,"La Réunion",2017,Rattachement
1097327,974,"La Réunion",2017,Rattachement
1097328,974,"La Réunion",2017,Rattachement
1097329,974,"La Réunion",2017,Rattachement
1097330,974,"La Réunion",2017,Rattachement
1097331,974,"La Réunion",2017,Rattachement
1097332,974,"La Réunion",2017,Rattachement
1097333,974,"La Réunion",2017,Rattachement
1097334,974,"La Réunion",2017,Rattachement
1097335,974,"La Réunion",2017,Rattachement
1097336,974,"La Réunion",2017,Rattachement
1097337,974,"La Réunion",2017,Rattachement
1097338,974,"La Réunion",2017,Rattachement
1097339,974,"La Réunion",2017,Rattachement
1097340,974,"La Réunion",2017,Rattachement
1097341,974,"La Réunion",2017,Rattachement
1097342,974,"La Réunion",2017,Rattachement
1097343,974,"La Réunion",2017,Rattachement
1097344,974,"La Réunion",2017,Rattachement
1097345,974,"La Réunion",2017,Rattachement
1097346,974,"La Réunion",2017,Rattachement
1097347,974,"La Réunion",2017,Rattachement
1097348,974,"La Réunion",2017,Rattachement
1097349,974,"La Réunion",2017,Rattachement
1097350,974,"La Réunion",2017,Rattachement
1097351,974,"La Réunion",2017,Rattachement
1097352,974,"La Réunion",2017,Rattachement
1097353,974,"La Réunion",2017,Rattachement
1097354,974,"La Réunion",2017,Rattachement
1097355,974,"La Réunion",2017,Rattachement
1097356,974,"La Réunion",2017,Rattachement
1097357,974,"La Réunion",2017,Rattachement
1097358,974,"La Réunion",2017,Rattachement
1097359,974,"La Réunion",2017,Rattachement
1097360,974,"La Réunion",2017,Rattachement
1097361,974,"La Réunion",2017,Rattachement
1097362,974,"La Réunion",2017,Rattachement
1097363,974,"La Réunion",2017,Rattachement
1097364,974,"La Réunion",2017,Rattachement
1097365,974,"La Réunion",2017,Rattachement
1097366,974,"La Réunion",2017,Rattachement
1097367,974,"La Réunion",2017,Rattachement
1097368,974,"La Réunion",2017,Rattachement
1097369,974,"La Réunion",2017,Rattachement
1097370,974,"La Réunion",2017,Rattachement
1097371,974,"La Réunion",2017,Rattachement
1097372,974,"La Réunion",2017,Rattachement
1097373,974,"La Réunion",2017,Rattachement
1097374,974,"La Réunion",2017,Rattachement
1097375,974,"La Réunion",2017,Rattachement
1097376,974,"La Réunion",2017,Rattachement
1097377,974,"La Réunion",2017,Rattachement
1097378,974,"La Réunion",2017,Rattachement
1097379,974,"La Réunion",2017,Rattachement
1097380,974,"La Réunion",2017,Rattachement
1097381,974,"La Réunion",2017,Rattachement
1097382,974,"La Réunion",2017,Rattachement
1097383,974,"La Réunion",2017,Rattachement
1097384,974,"La Réunion",2017,Rattachement
1097385,974,"La Réunion",2017,Rattachement
1097386,974,"La Réunion",2017,Rattachement
1097387,974,"La Réunion",2017,Rattachement
1097388,974,"La Réunion",2017,Rattachement
1097389,974,"La Réunion",2017,Rattachement
1097390,974,"La Réunion",2017,Rattachement
1097391,974,"La Réunion",2017,Rattachement
1097392,974,"La Réunion",2017,Rattachement
1097393,974,"La Réunion",2017,Rattachement
1097394,974,"La Réunion",2017,Rattachement
1097395,974,"La Réunion",2017,Rattachement
1097396,974,"La Réunion",2017,Rattachement
1097397,974,"La Réunion",2017,Rattachement
1097398,974,"La Réunion",2017,Rattachement
1097399,974,"La Réunion",2017,Rattachement
1097400,974,"La Réunion",2017,Rattachement
1097401,974,"La Réunion",2017,Rattachement
1097402,974,"La Réunion",2017,Rattachement
1097403,974,"La Réunion",2017,Rattachement
1097404,974,"La Réunion",2017,Rattachement
1097405,974,"La Réunion",2017,Rattachement
1097406,974,"La Réunion",2017,Rattachement
1097407,974,"La Réunion",2017,Rattachement
1177269,974,"La Réunion",2017,Rattachement
1177270,974,"La Réunion",2017,Rattachement
1177271,974,"La Réunion",2017,Rattachement
1177272,974,"La Réunion",2017,Rattachement
1177273,974,"La Réunion",2017,Rattachement
1177274,974,"La Réunion",2017,Rattachement
1177275,974,"La Réunion",2017,Rattachement
1177276,974,"La Réunion",2017,Rattachement
1177277,974,"La Réunion",2017,Rattachement
1177278,974,"La Réunion",2017,Rattachement
1177279,974,"La Réunion",2017,Rattachement
1177280,974,"La Réunion",2017,Rattachement
1177281,974,"La Réunion",2017,Rattachement
1177282,974,"La Réunion",2017,Rattachement
1177283,974,"La Réunion",2017,Rattachement
1177284,974,"La Réunion",2017,Rattachement
1177285,974,"La Réunion",2017,Rattachement
1177286,974,"La Réunion",2017,Rattachement
1177287,974,"La Réunion",2017,Rattachement
1177288,974,"La Réunion",2017,Rattachement
1177289,974,"La Réunion",2017,Rattachement
1177290,974,"La Réunion",2017,Rattachement
1177291,974,"La Réunion",2017,Rattachement
1177292,974,"La Réunion",2017,Rattachement
1177293,974,"La Réunion",2017,Rattachement
1177294,974,"La Réunion",2017,Rattachement
1177295,974,"La Réunion",2017,Rattachement
1177296,974,"La Réunion",2017,Rattachement
1177297,974,"La Réunion",2017,Rattachement
1177298,974,"La Réunion",2017,Rattachement
1177299,974,"La Réunion",2017,Rattachement
1177300,974,"La Réunion",2017,Rattachement
1177301,974,"La Réunion",2017,Rattachement
1177302,974,"La Réunion",2017,Rattachement
1177303,974,"La Réunion",2017,Rattachement
1177304,974,"La Réunion",2017,Rattachement
1177305,974,"La Réunion",2017,Rattachement
1177306,974,"La Réunion",2017,Rattachement
1177307,974,"La Réunion",2017,Rattachement
1177308,974,"La Réunion",2017,Rattachement
1177309,974,"La Réunion",2017,Rattachement
1177310,974,"La Réunion",2017,Rattachement
1177311,974,"La Réunion",2017,Rattachement
1177312,974,"La Réunion",2017,Rattachement
1177313,974,"La Réunion",2017,Rattachement
1177314,974,"La Réunion",2017,Rattachement
1177315,974,"La Réunion",2017,Rattachement
1177316,974,"La Réunion",2017,Rattachement
1177317,974,"La Réunion",2017,Rattachement
1177318,974,"La Réunion",2017,Rattachement
1177319,974,"La Réunion",2017,Rattachement
1177320,974,"La Réunion",2017,Rattachement
1177321,974,"La Réunion",2017,Rattachement
1177322,974,"La Réunion",2017,Rattachement
1177323,974,"La Réunion",2017,Rattachement
1177324,974,"La Réunion",2017,Rattachement
1177325,974,"La Réunion",2017,Rattachement
1177326,974,"La Réunion",2017,Rattachement
1177327,974,"La Réunion",2017,Rattachement
1177328,974,"La Réunion",2017,Rattachement
1177329,974,"La Réunion",2017,Rattachement
1177330,974,"La Réunion",2017,Rattachement
1177331,974,"La Réunion",2017,Rattachement
1177332,974,"La Réunion",2017,Rattachement
1177333,974,"La Réunion",2017,Rattachement
1177334,974,"La Réunion",2017,Rattachement
1177335,974,"La Réunion",2017,Rattachement
1177336,974,"La Réunion",2017,Rattachement
1177337,974,"La Réunion",2017,Rattachement
1177338,974,"La Réunion",2017,Rattachement
1177339,974,"La Réunion",2017,Rattachement
1177340,974,"La Réunion",2017,Rattachement
1177341,974,"La Réunion",2017,Rattachement
1177342,974,"La Réunion",2017,Rattachement
1177343,974,"La Réunion",2017,Rattachement
1177344,974,"La Réunion",2017,Rattachement
1177345,974,"La Réunion",2017,Rattachement
1177346,974,"La Réunion",2017,Rattachement
1177347,974,"La Réunion",2017,Rattachement
1177348,974,"La Réunion",2017,Rattachement
1177349,974,"La Réunion",2017,Rattachement
1177350,974,"La Réunion",2017,Rattachement
1177351,974,"La Réunion",2017,Rattachement
1177352,974,"La Réunion",2017,Rattachement
1177353,974,"La Réunion",2017,Rattachement
1177354,974,"La Réunion",2017,Rattachement
1177355,974,"La Réunion",2017,Rattachement
1177356,974,"La Réunion",2017,Rattachement
1177357,974,"La Réunion",2017,Rattachement
1177358,974,"La Réunion",2017,Rattachement
1177359,974,"La Réunion",2017,Rattachement
1177360,974,"La Réunion",2017,Rattachement
1177361,974,"La Réunion",2017,Rattachement
1177362,974,"La Réunion",2017,Rattachement
1177363,974,"La Réunion",2017,Rattachement
1177364,974,"La Réunion",2017,Rattachement
1177365,974,"La Réunion",2017,Rattachement
1177366,974,"La Réunion",2017,Rattachement
1177367,974,"La Réunion",2017,Rattachement
1177368,974,"La Réunion",2017,Rattachement
1177369,974,"La Réunion",2017,Rattachement
1177370,974,"La Réunion",2017,Rattachement
1177371,974,"La Réunion",2017,Rattachement
1177372,974,"La Réunion",2017,Rattachement
1177373,974,"La Réunion",2017,Rattachement
1177374,974,"La Réunion",2017,Rattachement
1177375,974,"La Réunion",2017,Rattachement
1177376,974,"La Réunion",2017,Rattachement
1177377,974,"La Réunion",2017,Rattachement
1177378,974,"La Réunion",2017,Rattachement
1177379,974,"La Réunion",2017,Rattachement
1177380,974,"La Réunion",2017,Rattachement
1177381,974,"La Réunion",2017,Rattachement
1177382,974,"La Réunion",2017,Rattachement
1177383,974,"La Réunion",2017,Rattachement
1177384,974,"La Réunion",2017,Rattachement
1177385,974,"La Réunion",2017,Rattachement
1177386,974,"La Réunion",2017,Rattachement
1177387,974,"La Réunion",2017,Rattachement
1177388,974,"La Réunion",2017,Rattachement
1177389,974,"La Réunion",2017,Rattachement
1177390,974,"La Réunion",2017,Rattachement
1177391,974,"La Réunion",2017,Rattachement
1177392,974,"La Réunion",2017,Rattachement
1177393,974,"La Réunion",2017,Rattachement
1177394,974,"La Réunion",2017,Rattachement
1177395,974,"La Réunion",2017,Rattachement
1177396,974,"La Réunion",2017,Rattachement
1177397,974,"La Réunion",2017,Rattachement
1177398,974,"La Réunion",2017,Rattachement
1177399,974,"La Réunion",2017,Rattachement
1177400,974,"La Réunion",2017,Rattachement
1177401,974,"La Réunion",2017,Rattachement
1177402,974,"La Réunion",2017,Rattachement
1177403,974,"La Réunion",2017,Rattachement
1177404,974,"La Réunion",2017,Rattachement
1177405,974,"La Réunion",2017,Rattachement
1177406,974,"La Réunion",2017,Rattachement
1177407,974,"La Réunion",2017,Rattachement
1177408,974,"La Réunion",2017,Rattachement
1177409,974,"La Réunion",2017,Rattachement
1177410,974,"La Réunion",2017,Rattachement
1177411,974,"La Réunion",2017,Rattachement
1177412,974,"La Réunion",2017,Rattachement
1177413,974,"La Réunion",2017,Rattachement
1177414,974,"La Réunion",2017,Rattachement
1177415,974,"La Réunion",2017,Rattachement
1177416,974,"La Réunion",2017,Rattachement
1177417,974,"La Réunion",2017,Rattachement
1177418,974,"La Réunion",2017,Rattachement
1177419,974,"La Réunion",2017,Rattachement
1177420,974,"La Réunion",2017,Rattachement
1177421,974,"La Réunion",2017,Rattachement
1177422,974,"La Réunion",2017,Rattachement
1177423,974,"La Réunion",2017,Rattachement
1177424,974,"La Réunion",2017,Rattachement
1177425,974,"La Réunion",2017,Rattachement
1177426,974,"La Réunion",2017,Rattachement
1177427,974,"La Réunion",2017,Rattachement
1177428,974,"La Réunion",2017,Rattachement
1177429,974,"La Réunion",2017,Rattachement
1177430,974,"La Réunion",2017,Rattachement
1177431,974,"La Réunion",2017,Rattachement
1177432,974,"La Réunion",2017,Rattachement
1177433,974,"La Réunion",2017,Rattachement
1177434,974,"La Réunion",2017,Rattachement
1177435,974,"La Réunion",2017,Rattachement
1177436,974,"La Réunion",2017,Rattachement
1177437,974,"La Réunion",2017,Rattachement
1177438,974,"La Réunion",2017,Rattachement
1177439,974,"La Réunion",2017,Rattachement
1177440,974,"La Réunion",2017,Rattachement
1177441,974,"La Réunion",2017,Rattachement
1177442,974,"La Réunion",2017,Rattachement
1177443,974,"La Réunion",2017,Rattachement
1177444,974,"La Réunion",2017,Rattachement
1177445,974,"La Réunion",2017,Rattachement
1177446,974,"La Réunion",2017,Rattachement
1177447,974,"La Réunion",2017,Rattachement
1177448,974,"La Réunion",2017,Rattachement
1177449,974,"La Réunion",2017,Rattachement
1177450,974,"La Réunion",2017,Rattachement
1177451,974,"La Réunion",2017,Rattachement
1177452,974,"La Réunion",2017,Rattachement
1177453,974,"La Réunion",2017,Rattachement
1177454,974,"La Réunion",2017,Rattachement
1177455,974,"La Réunion",2017,Rattachement
1177456,974,"La Réunion",2017,Rattachement
1177457,974,"La Réunion",2017,Rattachement
1177458,974,"La Réunion",2017,Rattachement
1177459,974,"La Réunion",2017,Rattachement
1177460,974,"La Réunion",2017,Rattachement
1177461,974,"La Réunion",2017,Rattachement
1177462,974,"La Réunion",2017,Rattachement
1177463,974,"La Réunion",2017,Rattachement
1177464,974,"La Réunion",2017,Rattachement
1177465,974,"La Réunion",2017,Rattachement
1177466,974,"La Réunion",2017,Rattachement
1177467,974,"La Réunion",2017,Rattachement
1177468,974,"La Réunion",2017,Rattachement
1177469,974,"La Réunion",2017,Rattachement
1177470,974,"La Réunion",2017,Rattachement
1177471,974,"La Réunion",2017,Rattachement
1177472,974,"La Réunion",2017,Rattachement
1177473,974,"La Réunion",2017,Rattachement
1177474,974,"La Réunion",2017,Rattachement
1177475,974,"La Réunion",2017,Rattachement
1177476,974,"La Réunion",2017,Rattachement
1177477,974,"La Réunion",2017,Rattachement
1177478,974,"La Réunion",2017,Rattachement
1177479,974,"La Réunion",2017,Rattachement
1177480,974,"La Réunion",2017,Rattachement
1177481,974,"La Réunion",2017,Rattachement
1177482,974,"La Réunion",2017,Rattachement
1177483,974,"La Réunion",2017,Rattachement
1177484,974,"La Réunion",2017,Rattachement
1177485,974,"La Réunion",2017,Rattachement
1177486,974,"La Réunion",2017,Rattachement
1177487,974,"La Réunion",2017,Rattachement
1177488,974,"La Réunion",2017,Rattachement
1177489,974,"La Réunion",2017,Rattachement
1177490,974,"La Réunion",2017,Rattachement
1177491,974,"La Réunion",2017,Rattachement
1177492,974,"La Réunion",2017,Rattachement
1177493,974,"La Réunion",2017,Rattachement
1177494,974,"La Réunion",2017,Rattachement
1177495,974,"La Réunion",2017,Rattachement
1177496,974,"La Réunion",2017,Rattachement
1177497,974,"La Réunion",2017,Rattachement
1177498,974,"La Réunion",2017,Rattachement
1177499,974,"La Réunion",2017,Rattachement
1177500,974,"La Réunion",2017,Rattachement
1177501,974,"La Réunion",2017,Rattachement
1177502,974,"La Réunion",2017,Rattachement
1177503,974,"La Réunion",2017,Rattachement
1177504,974,"La Réunion",2017,Rattachement
1177505,974,"La Réunion",2017,Rattachement
1177506,974,"La Réunion",2017,Rattachement
1177507,974,"La Réunion",2017,Rattachement
1177508,974,"La Réunion",2017,Rattachement
1177509,974,"La Réunion",2017,Rattachement
1177510,974,"La Réunion",2017,Rattachement
1177511,974,"La Réunion",2017,Rattachement
1177512,974,"La Réunion",2017,Rattachement
1177513,974,"La Réunion",2017,Rattachement
1177514,974,"La Réunion",2017,Rattachement
1177515,974,"La Réunion",2017,Rattachement
1177516,974,"La Réunion",2017,Rattachement
1177517,974,"La Réunion",2017,Rattachement
1177518,974,"La Réunion",2017,Rattachement
1177519,974,"La Réunion",2017,Rattachement
1177520,974,"La Réunion",2017,Rattachement
1177521,974,"La Réunion",2017,Rattachement
1177522,974,"La Réunion",2017,Rattachement
1177523,974,"La Réunion",2017,Rattachement
1177524,974,"La Réunion",2017,Rattachement
1177525,974,"La Réunion",2017,Rattachement
1177526,974,"La Réunion",2017,Rattachement
1177527,974,"La Réunion",2017,Rattachement
1177528,974,"La Réunion",2017,Rattachement
1177529,974,"La Réunion",2017,Rattachement
1177530,974,"La Réunion",2017,Rattachement
1177531,974,"La Réunion",2017,Rattachement
1177532,974,"La Réunion",2017,Rattachement
1177533,974,"La Réunion",2017,Rattachement
1177534,974,"La Réunion",2017,Rattachement
1177535,974,"La Réunion",2017,Rattachement
1177536,974,"La Réunion",2017,Rattachement
1177537,974,"La Réunion",2017,Rattachement
1177538,974,"La Réunion",2017,Rattachement
1177539,974,"La Réunion",2017,Rattachement
1177540,974,"La Réunion",2017,Rattachement
1177541,974,"La Réunion",2017,Rattachement
1177542,974,"La Réunion",2017,Rattachement
1177543,974,"La Réunion",2017,Rattachement
1177544,974,"La Réunion",2017,Rattachement
1177545,974,"La Réunion",2017,Rattachement
1177546,974,"La Réunion",2017,Rattachement
1177547,974,"La Réunion",2017,Rattachement
1177548,974,"La Réunion",2017,Rattachement
1177549,974,"La Réunion",2017,Rattachement
1177550,974,"La Réunion",2017,Rattachement
1177551,974,"La Réunion",2017,Rattachement
1177552,974,"La Réunion",2017,Rattachement
1177553,974,"La Réunion",2017,Rattachement
1177554,974,"La Réunion",2017,Rattachement
1177555,974,"La Réunion",2017,Rattachement
1177556,974,"La Réunion",2017,Rattachement
1177557,974,"La Réunion",2017,Rattachement
1177558,974,"La Réunion",2017,Rattachement
1177559,974,"La Réunion",2017,Rattachement
1177560,974,"La Réunion",2017,Rattachement
1177561,974,"La Réunion",2017,Rattachement
1177562,974,"La Réunion",2017,Rattachement
1177563,974,"La Réunion",2017,Rattachement
1177564,974,"La Réunion",2017,Rattachement
1177565,974,"La Réunion",2017,Rattachement
1177566,974,"La Réunion",2017,Rattachement
1177567,974,"La Réunion",2017,Rattachement
1177568,974,"La Réunion",2017,Rattachement
1177569,974,"La Réunion",2017,Rattachement
1177570,974,"La Réunion",2017,Rattachement
1177571,974,"La Réunion",2017,Rattachement
1177572,974,"La Réunion",2017,Rattachement
1177573,974,"La Réunion",2017,Rattachement
